card_id,customer_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
C07520,903,Mastercard,Credit,4445********9347,2028-02-01,425,Yes,3,"25,000",2016-07-08,2020,No
C10156,423,Mastercard,Credit,5947********9182,2029-08-01,860,Yes,1,"5,000",2016-07-15,2019,No
C08367,1522,Mastercard,Debit,5587********8158,2025-08-01,214,Yes,2,"20,000",2022-12-06,2019,No
C10101,2198,Mastercard,Credit,5612********5087,2028-02-01,845,Yes,2,"5,000",2015-08-13,2021,No
C00585,1484,Mastercard,Credit,4766********2520,2030-08-01,907,Yes,3,"25,000",2016-06-16,2020,No
C01659,2281,American Express,Credit,4852********6160,2028-03-01,943,No,4,"5,000",2020-04-13,2023,No
C04292,1275,Mastercard,Debit,4648********7848,2030-11-01,147,Yes,3,"10,000",2023-12-08,2020,No
C07963,2303,Visa,Credit,5073********7016,2026-12-01,822,Yes,1,"5,000",2019-11-14,2019,No
C06483,1062,American Express,Credit,5984********8406,2030-09-01,263,Yes,1,"10,000",2015-12-19,2019,No
C03060,675,Visa,Credit,4127********1622,2028-05-01,790,No,2,"25,000",2010-02-21,2018,No
C01061,1301,Mastercard,Credit,4343********8494,2027-08-01,153,No,4,"15,000",2017-12-19,2021,No
C08427,453,Mastercard,Debit,4459********1387,2026-10-01,278,Yes,3,"5,000",2012-10-11,2023,No
C08526,493,Mastercard,Credit,5277********1110,2026-11-01,271,Yes,1,"10,000",2020-02-08,2021,No
C09425,1906,Mastercard,Credit,4409********1995,2028-10-01,214,Yes,3,"10,000",2015-11-24,2019,No
C03154,618,American Express,Credit,4655********2962,2027-08-01,243,Yes,3,"10,000",2018-04-20,2023,No
C00531,2238,Visa,Credit,4167********3292,2028-03-01,224,Yes,4,"20,000",2019-06-27,2021,No
C06947,2303,Visa,Credit,5345********8104,2028-10-01,643,Yes,2,"20,000",2023-12-09,2018,No
C00757,1811,Visa,Credit,4729********3752,2028-11-01,969,No,3,"15,000",2010-10-25,2021,No
C05264,1245,Visa,Credit,4128********5813,2028-06-01,129,Yes,3,"20,000",2018-04-15,2021,No
C01438,1016,Visa,Credit,4380********3681,2028-08-01,272,No,1,"10,000",2012-12-26,2023,No
C07184,975,Mastercard,Credit,5532********8305,2028-11-01,976,Yes,2,"5,000",2010-02-03,2020,No
C03920,252,Visa,Credit,5531********5352,2026-11-01,648,Yes,3,"10,000",2021-08-19,2018,No
C01522,1737,American Express,Debit,5320********1367,2029-01-01,401,Yes,4,"5,000",2019-11-14,2018,No
C09658,621,Mastercard,Debit,5883********8338,2025-03-01,298,Yes,4,"15,000",2023-02-08,2021,No
C03395,2014,Mastercard,Credit,5607********1102,2026-02-01,865,Yes,1,"20,000",2022-10-28,2022,No
C05014,2204,American Express,Credit,5407********3448,2026-02-01,185,No,1,"10,000",2015-02-05,2022,No
C01106,2955,Visa,Credit,4973********8484,2025-06-01,679,Yes,1,"10,000",2016-12-02,2021,No
C09228,1415,Mastercard,Credit,5240********9049,2030-05-01,808,Yes,4,"15,000",2010-10-03,2023,No
C10594,2263,Mastercard,Debit,4777********2437,2025-01-01,365,Yes,2,"5,000",2016-08-26,2020,No
C08181,2403,Mastercard,Credit,5002********6656,2025-06-01,697,Yes,3,"15,000",2016-06-11,2023,No
C01747,1574,Mastercard,Debit,5132********4458,2025-11-01,604,No,2,"15,000",2019-06-04,2018,No
C04457,2881,American Express,Credit,4914********2255,2030-07-01,411,No,1,"10,000",2020-07-24,2020,No
C01310,1502,Visa,Credit,5233********9377,2028-02-01,320,Yes,2,"15,000",2022-03-01,2021,No
C06014,2733,American Express,Credit,5707********9706,2029-07-01,853,Yes,2,"20,000",2010-10-21,2020,No
C08632,1432,Mastercard,Debit,4582********1440,2027-10-01,525,Yes,4,"25,000",2012-10-05,2020,No
C10681,1348,American Express,Credit,4472********5260,2028-04-01,847,Yes,3,"25,000",2023-10-28,2022,Yes
C09057,1274,Visa,Credit,5761********6052,2026-12-01,288,Yes,3,"15,000",2017-06-15,2018,Yes
C10498,2409,Visa,Debit,4986********2720,2025-10-01,228,Yes,1,"20,000",2010-11-01,2020,No
C10972,932,Visa,Debit,4265********6298,2027-04-01,209,No,4,"10,000",2017-01-28,2022,No
C05300,2070,Mastercard,Credit,4202********4676,2027-07-01,990,Yes,3,"20,000",2011-05-17,2019,No
C09675,2266,Visa,Credit,4796********6990,2026-03-01,346,Yes,1,"5,000",2019-03-20,2022,No
C04264,2962,Visa,Credit,4621********6279,2027-08-01,813,Yes,4,"25,000",2015-06-01,2023,No
C02842,2304,Mastercard,Credit,4930********2762,2025-09-01,107,Yes,2,"15,000",2011-04-25,2021,No
C10651,1278,Mastercard,Credit,5458********1228,2026-03-01,770,Yes,3,"20,000",2010-10-25,2021,No
C11251,468,Mastercard,Credit,4064********7797,2025-02-01,688,Yes,4,"20,000",2012-11-23,2021,No
C04809,899,American Express,Credit,4122********8694,2030-05-01,958,No,2,"15,000",2023-11-15,2018,No
C09290,1846,American Express,Credit,5623********5091,2028-09-01,839,Yes,4,"10,000",2012-06-15,2023,No
C11152,2247,Mastercard,Credit,5020********6580,2026-07-01,367,No,1,"15,000",2018-08-25,2019,No
C08601,1220,Mastercard,Credit,5823********9809,2030-12-01,206,Yes,2,"10,000",2022-07-20,2020,No
C02206,1671,Mastercard,Credit,5574********8058,2027-10-01,857,Yes,1,"15,000",2013-09-10,2019,Yes
C04027,1298,Visa,Credit,4765********5581,2027-11-01,799,Yes,4,"25,000",2019-11-17,2018,No
C04031,1652,Mastercard,Credit,4279********4835,2026-10-01,179,Yes,3,"15,000",2023-08-21,2018,No
C06802,962,Mastercard,Debit,4681********9700,2026-08-01,761,Yes,4,"15,000",2019-06-08,2018,No
C09423,707,Mastercard,Debit,4148********8095,2027-03-01,987,Yes,3,"25,000",2021-06-03,2023,No
C02900,644,Mastercard,Credit,5027********8507,2028-09-01,873,Yes,3,"25,000",2016-06-02,2020,No
C02200,2408,Mastercard,Debit,5052********9362,2028-10-01,512,No,1,"20,000",2014-01-28,2021,No
C06298,1788,Mastercard,Debit,4153********5952,2026-11-01,239,Yes,3,"10,000",2013-09-26,2023,No
C08564,449,Visa,Debit,4874********1367,2027-04-01,824,No,2,"5,000",2022-10-24,2020,No
C05396,1834,Visa,Debit,5753********3063,2030-03-01,923,Yes,4,"10,000",2019-07-20,2020,No
C11442,2620,American Express,Credit,4022********3791,2030-07-01,779,Yes,1,"25,000",2021-04-28,2018,No
C01264,470,Mastercard,Credit,5319********4669,2028-08-01,594,No,3,"10,000",2013-02-27,2019,No
C07561,1382,Mastercard,Credit,4505********6814,2029-08-01,793,No,2,"15,000",2010-01-01,2021,No
C01735,1788,Mastercard,Credit,5552********2994,2028-07-01,729,Yes,3,"20,000",2017-09-18,2018,No
C06772,1002,Mastercard,Debit,4981********2846,2025-05-01,549,Yes,1,"5,000",2021-07-11,2019,No
C03864,410,Visa,Credit,5059********8878,2030-11-01,821,Yes,1,"15,000",2011-12-27,2020,No
C05374,2205,Mastercard,Debit,5495********9207,2030-11-01,879,Yes,1,"20,000",2022-03-04,2022,No
C02286,2061,Mastercard,Credit,5435********2871,2029-05-01,476,Yes,2,"15,000",2015-09-03,2021,No
C08468,650,American Express,Credit,4404********8887,2027-03-01,566,Yes,4,"20,000",2014-07-21,2022,No
C02271,414,Mastercard,Debit,4708********4317,2027-02-01,118,Yes,4,"10,000",2011-02-19,2020,No
C05407,1031,Mastercard,Credit,5497********8696,2026-11-01,177,Yes,2,"25,000",2020-06-19,2023,No
C07136,1197,American Express,Debit,4786********6871,2028-05-01,857,Yes,1,"15,000",2014-09-26,2021,Yes
C04188,6,Mastercard,Credit,5344********9757,2030-10-01,408,Yes,1,"10,000",2022-02-17,2022,No
C08454,503,Mastercard,Credit,4839********2577,2030-04-01,536,Yes,3,"20,000",2020-07-13,2019,No
C09252,299,Mastercard,Credit,5786********2088,2028-02-01,686,Yes,1,"10,000",2019-08-13,2021,No
C01480,1210,Visa,Credit,4624********7377,2030-06-01,387,Yes,1,"5,000",2023-02-20,2020,Yes
C11739,1546,Mastercard,Credit,4529********8303,2030-10-01,494,Yes,4,"10,000",2022-07-26,2019,Yes
C06774,2595,Visa,Debit,5758********4253,2027-09-01,423,Yes,2,"20,000",2014-12-19,2021,No
C05370,2807,Mastercard,Credit,4872********5564,2028-09-01,626,Yes,3,"10,000",2014-06-27,2021,No
C02014,1156,Mastercard,Credit,5860********6496,2030-12-01,480,Yes,1,"25,000",2022-11-14,2022,No
C11378,22,Mastercard,Credit,5290********4197,2029-12-01,201,Yes,3,"5,000",2014-10-12,2022,No
C09007,1094,Visa,Credit,4072********2210,2029-11-01,178,Yes,4,"20,000",2011-05-27,2023,No
C03958,1360,Visa,Credit,4163********8446,2030-10-01,607,Yes,3,"10,000",2020-05-05,2022,Yes
C02035,249,American Express,Credit,4123********7574,2027-02-01,404,Yes,4,"10,000",2012-11-04,2019,No
C09010,2489,Mastercard,Debit,5549********1318,2027-03-01,436,Yes,1,"15,000",2016-09-02,2022,No
C11651,385,Mastercard,Credit,4469********6789,2026-10-01,700,No,2,"15,000",2021-03-22,2023,No
C07133,295,Visa,Credit,4349********6216,2029-10-01,825,Yes,1,"10,000",2022-05-17,2021,No
C05384,667,Visa,Credit,5115********8535,2027-01-01,183,Yes,4,"10,000",2022-10-11,2018,No
C05046,2434,Visa,Credit,4093********5839,2028-08-01,279,Yes,3,"15,000",2016-04-03,2018,No
C08044,2423,Visa,Credit,4526********8199,2026-06-01,983,Yes,1,"15,000",2022-08-07,2018,No
C11460,1935,Visa,Credit,4009********7693,2030-05-01,480,Yes,2,"5,000",2023-02-04,2023,No
C05996,1942,American Express,Credit,5354********9332,2027-07-01,659,Yes,1,"5,000",2014-06-24,2019,No
C00966,1023,Mastercard,Debit,5284********4322,2030-04-01,197,Yes,3,"15,000",2015-01-16,2020,No
C01956,1068,Visa,Credit,5773********9450,2025-06-01,608,Yes,3,"10,000",2020-12-05,2019,No
C01580,260,Mastercard,Credit,5014********7367,2029-08-01,329,Yes,3,"20,000",2010-03-24,2022,No
C01546,324,Mastercard,Credit,4373********8624,2029-09-01,161,Yes,4,"5,000",2015-09-09,2021,No
C11683,923,Mastercard,Debit,4679********9750,2030-05-01,444,Yes,2,"25,000",2021-11-27,2023,No
C00864,1471,Mastercard,Credit,4653********7218,2025-03-01,882,Yes,1,"20,000",2017-11-13,2023,No
C00960,2998,Mastercard,Credit,4979********7761,2030-01-01,788,Yes,4,"10,000",2022-10-13,2023,Yes
C09349,2220,Mastercard,Credit,5870********5945,2027-04-01,566,Yes,2,"25,000",2023-07-26,2020,Yes
C02952,2925,Visa,Credit,5014********7493,2026-12-01,673,Yes,1,"5,000",2011-08-26,2018,No
C10365,1763,Mastercard,Debit,4706********9824,2028-04-01,660,No,4,"25,000",2019-12-19,2022,No
C05338,2100,Visa,Credit,4551********5057,2025-09-01,199,No,4,"10,000",2014-05-16,2020,No
C07195,1369,Mastercard,Credit,4937********8145,2026-06-01,842,Yes,1,"15,000",2014-10-21,2019,No
C11081,631,Visa,Credit,5390********1380,2027-04-01,501,Yes,1,"5,000",2010-11-24,2019,No
C03451,2036,Mastercard,Debit,5042********7917,2027-07-01,211,Yes,2,"15,000",2019-04-03,2018,No
C10539,1542,Visa,Credit,4883********2221,2027-12-01,985,Yes,3,"10,000",2023-12-22,2023,No
C10266,2955,American Express,Credit,5868********7231,2027-03-01,556,Yes,4,"5,000",2021-05-12,2023,No
C03837,1383,Visa,Credit,5555********5889,2028-12-01,232,Yes,1,"20,000",2010-03-10,2020,No
C04005,2943,Mastercard,Credit,4587********3636,2030-02-01,253,Yes,4,"15,000",2021-07-10,2020,No
C07468,415,Visa,Debit,5912********8669,2026-11-01,335,Yes,3,"5,000",2019-11-02,2021,No
C11391,421,Mastercard,Credit,5865********3564,2025-07-01,109,Yes,4,"25,000",2021-09-02,2020,No
C03368,997,American Express,Credit,4280********3106,2025-04-01,726,Yes,4,"20,000",2021-05-10,2019,No
C10674,873,Mastercard,Debit,4198********7782,2026-03-01,821,Yes,4,"5,000",2020-12-24,2021,No
C01602,2840,Mastercard,Credit,4185********7327,2028-08-01,384,Yes,4,"5,000",2021-09-28,2023,No
C06588,2946,Mastercard,Credit,4000********6944,2030-04-01,506,Yes,1,"20,000",2016-09-16,2020,No
C04511,2551,Visa,Credit,5826********4252,2025-06-01,636,Yes,3,"5,000",2013-12-15,2018,No
C11861,1981,Mastercard,Debit,4801********4861,2030-12-01,827,Yes,1,"15,000",2016-10-11,2018,No
C03220,742,Mastercard,Debit,4266********7357,2028-12-01,106,Yes,2,"5,000",2023-07-24,2020,No
C07343,746,Visa,Credit,5474********2552,2025-03-01,191,Yes,3,"10,000",2020-03-02,2020,No
C10462,3000,Mastercard,Debit,4855********2392,2029-11-01,710,Yes,2,"5,000",2022-09-09,2018,No
C05957,725,Mastercard,Credit,4415********2292,2029-11-01,190,Yes,1,"5,000",2019-04-27,2018,No
C09235,1502,Mastercard,Credit,5327********9639,2027-08-01,921,Yes,1,"10,000",2013-01-04,2020,No
C03991,2263,Visa,Debit,5244********5894,2029-08-01,540,No,1,"25,000",2020-01-14,2021,No
C01257,1778,Mastercard,Credit,5350********2411,2030-09-01,119,Yes,3,"10,000",2012-01-15,2020,No
C09225,974,Visa,Debit,5523********1918,2029-01-01,665,Yes,4,"25,000",2023-09-18,2020,No
C08191,215,Visa,Debit,4305********5772,2027-04-01,328,Yes,3,"15,000",2018-06-19,2020,No
C05469,711,Visa,Credit,5870********5621,2027-06-01,618,Yes,3,"25,000",2020-09-19,2020,No
C09134,103,Visa,Debit,5657********4014,2029-01-01,779,Yes,2,"5,000",2021-03-09,2020,No
C00760,2467,Visa,Credit,5591********2580,2027-01-01,535,Yes,2,"20,000",2012-02-07,2018,No
C00082,1860,Visa,Credit,5188********1648,2029-06-01,234,Yes,4,"5,000",2020-10-07,2023,No
C11568,2427,Visa,Credit,5126********2153,2025-11-01,758,No,4,"15,000",2021-12-17,2022,No
C05987,1791,Mastercard,Debit,5483********5914,2029-12-01,445,Yes,2,"20,000",2017-05-05,2021,No
C09051,432,Visa,Credit,4228********6323,2028-03-01,749,Yes,2,"10,000",2010-11-13,2023,No
C08362,1394,Visa,Credit,5740********6943,2025-05-01,998,No,2,"10,000",2016-04-13,2022,No
C05228,22,Visa,Credit,4311********5727,2027-08-01,572,Yes,3,"10,000",2015-02-18,2021,No
C00224,1833,Mastercard,Credit,4088********9036,2025-12-01,163,No,1,"5,000",2018-10-09,2019,No
C11324,1656,Mastercard,Credit,5933********5164,2026-10-01,657,No,4,"10,000",2018-09-01,2018,No
C10176,2225,Mastercard,Credit,4207********8499,2026-09-01,128,Yes,4,"10,000",2012-06-20,2019,No
C06672,797,Mastercard,Debit,4520********5498,2027-02-01,905,Yes,3,"25,000",2013-09-08,2021,No
C11094,1731,Mastercard,Credit,5437********4480,2030-12-01,429,Yes,3,"10,000",2012-09-07,2022,No
C00990,743,Visa,Credit,4544********1605,2028-08-01,631,Yes,3,"5,000",2021-02-20,2023,No
C11686,2175,Visa,Credit,4960********5907,2029-10-01,702,Yes,3,"15,000",2010-06-17,2020,No
C06073,1792,Mastercard,Credit,4641********3732,2028-04-01,224,Yes,2,"5,000",2021-04-25,2023,No
C09258,193,Mastercard,Credit,4125********6907,2025-09-01,195,Yes,4,"15,000",2020-11-16,2018,No
C07854,375,Visa,Credit,5660********9632,2026-02-01,992,No,2,"15,000",2014-11-20,2018,No
C03803,1479,American Express,Credit,4032********1710,2025-06-01,742,Yes,1,"20,000",2018-11-13,2019,No
C01026,590,Mastercard,Debit,5927********2637,2025-01-01,368,No,3,"10,000",2013-10-10,2022,No
C07844,1589,Visa,Credit,4012********9160,2026-05-01,439,Yes,4,"5,000",2013-03-10,2019,No
C00928,515,Visa,Credit,4736********1786,2025-02-01,828,Yes,2,"20,000",2018-11-22,2023,No
C04427,442,Mastercard,Credit,5294********3195,2027-08-01,824,No,3,"5,000",2013-06-27,2019,No
C02984,2146,Mastercard,Debit,4977********6358,2029-11-01,757,Yes,4,"15,000",2022-12-19,2023,No
C04049,2777,Mastercard,Credit,4579********2280,2030-11-01,991,Yes,2,"15,000",2022-05-04,2023,No
C01329,410,Mastercard,Credit,4578********8459,2026-09-01,569,Yes,1,"25,000",2014-03-07,2023,No
C06849,499,Visa,Credit,4458********5200,2028-10-01,782,Yes,4,"20,000",2022-08-08,2023,No
C10773,177,Visa,Credit,4846********3001,2029-11-01,872,Yes,3,"20,000",2014-02-05,2020,No
C10335,2527,Visa,Debit,4341********5454,2028-09-01,866,Yes,2,"25,000",2018-03-10,2019,No
C01623,1183,Visa,Credit,4756********8697,2029-12-01,883,Yes,3,"10,000",2019-03-15,2018,No
C08313,2452,Visa,Debit,5540********7107,2030-04-01,286,Yes,3,"15,000",2011-05-20,2018,No
C07217,288,Mastercard,Debit,5378********4677,2029-01-01,465,No,2,"10,000",2010-10-19,2019,No
C00777,1057,Visa,Credit,4098********3028,2029-07-01,419,Yes,1,"20,000",2015-01-07,2021,Yes
C01399,2090,Mastercard,Credit,4002********6808,2029-01-01,978,Yes,4,"15,000",2011-03-18,2020,No
C04896,1813,Visa,Credit,5550********6589,2025-02-01,639,Yes,1,"10,000",2020-05-15,2022,No
C08600,211,Mastercard,Credit,4528********3816,2027-09-01,487,Yes,2,"5,000",2013-12-01,2023,No
C03637,2489,Mastercard,Debit,4832********7729,2027-06-01,692,Yes,1,"15,000",2015-08-19,2022,No
C07577,1680,Visa,Credit,4193********7324,2028-04-01,499,Yes,2,"15,000",2010-03-21,2023,No
C09477,2367,Mastercard,Debit,5006********4407,2028-12-01,101,Yes,4,"5,000",2011-07-11,2023,No
C09160,288,Mastercard,Credit,5858********9708,2027-06-01,727,Yes,3,"10,000",2016-03-19,2021,No
C09724,791,Visa,Credit,4651********7923,2029-03-01,437,Yes,3,"25,000",2020-06-24,2018,No
C03328,1561,Mastercard,Credit,4211********8552,2025-01-01,622,No,1,"15,000",2014-12-22,2023,No
C07239,2533,Mastercard,Credit,5808********8166,2028-06-01,215,Yes,1,"5,000",2017-03-14,2019,No
C07905,2897,Mastercard,Credit,5190********9164,2030-07-01,375,Yes,3,"10,000",2021-09-08,2023,No
C00567,2732,Mastercard,Credit,5546********1793,2030-07-01,108,Yes,2,"10,000",2023-08-08,2023,No
C04014,897,Visa,Debit,4130********9285,2027-12-01,903,No,3,"20,000",2015-05-10,2023,No
C09309,1612,American Express,Credit,4690********6126,2029-03-01,287,Yes,1,"20,000",2014-07-18,2021,No
C06485,1772,Mastercard,Credit,5433********7278,2029-11-01,167,Yes,3,"20,000",2023-05-19,2020,No
C10357,770,Mastercard,Debit,4708********4508,2026-11-01,795,Yes,4,"5,000",2014-04-23,2023,No
C04683,1023,American Express,Credit,4022********3045,2025-09-01,895,Yes,2,"5,000",2020-04-12,2020,No
C07051,2388,American Express,Debit,4760********5429,2028-10-01,472,Yes,2,"15,000",2022-08-23,2020,No
C00444,1605,Visa,Credit,4116********2353,2025-07-01,348,Yes,2,"15,000",2022-04-25,2020,No
C02242,1586,American Express,Credit,5543********7445,2030-09-01,681,Yes,2,"10,000",2016-03-04,2022,No
C01028,1180,Visa,Credit,4571********2135,2028-05-01,456,Yes,2,"10,000",2018-10-20,2019,No
C00473,471,Mastercard,Debit,5265********9034,2026-09-01,444,Yes,1,"20,000",2012-02-23,2019,No
C02612,199,Visa,Debit,4430********7604,2030-05-01,264,Yes,2,"25,000",2016-04-07,2019,Yes
C00882,1467,Mastercard,Credit,4148********4856,2027-08-01,315,Yes,3,"20,000",2014-01-04,2021,No
C10347,2991,Mastercard,Credit,5170********6286,2027-12-01,752,Yes,2,"10,000",2019-04-15,2018,No
C07717,1692,Visa,Credit,4285********6739,2027-07-01,159,Yes,2,"10,000",2015-10-27,2021,No
C10641,2455,Mastercard,Credit,5522********2882,2030-05-01,218,Yes,3,"5,000",2013-05-23,2023,No
C07313,247,Visa,Debit,5814********6094,2030-09-01,107,No,3,"20,000",2012-08-08,2023,No
C11027,2616,Visa,Credit,4238********3632,2026-03-01,477,Yes,4,"20,000",2017-06-17,2023,No
C01512,2571,Mastercard,Credit,4825********7778,2026-04-01,674,No,2,"15,000",2023-02-18,2023,Yes
C05755,2854,Visa,Debit,4884********2721,2025-10-01,129,Yes,2,"10,000",2013-08-11,2020,No
C11678,2868,Mastercard,Credit,5999********4179,2029-10-01,412,Yes,1,"20,000",2014-01-20,2021,No
C08122,1654,Mastercard,Credit,4015********4860,2027-09-01,751,Yes,2,"20,000",2010-05-10,2019,No
C01538,202,American Express,Debit,5232********9824,2028-11-01,640,Yes,4,"25,000",2017-04-11,2018,No
C01089,179,Mastercard,Credit,5756********5147,2025-08-01,731,No,4,"10,000",2021-09-04,2020,No
C09375,159,Mastercard,Credit,5376********5859,2029-04-01,920,No,3,"10,000",2022-02-23,2019,No
C07503,656,Visa,Credit,5543********7443,2027-10-01,781,Yes,1,"10,000",2010-02-11,2021,No
C02317,252,American Express,Credit,4312********5528,2029-07-01,667,Yes,4,"20,000",2018-03-18,2019,No
C06848,474,Visa,Credit,4078********6178,2027-11-01,401,Yes,2,"10,000",2019-03-27,2020,No
C02100,701,Visa,Credit,5566********2551,2030-02-01,313,Yes,2,"25,000",2018-09-17,2021,No
C03208,2316,Mastercard,Debit,5761********2542,2025-02-01,138,Yes,1,"20,000",2014-11-03,2022,No
C11133,722,Visa,Debit,4099********1345,2025-05-01,173,Yes,2,"20,000",2018-07-27,2023,No
C10864,583,Mastercard,Debit,4571********5711,2028-07-01,913,Yes,4,"25,000",2016-03-05,2022,No
C11914,1256,Visa,Credit,5858********9283,2025-02-01,591,Yes,1,"15,000",2019-11-10,2022,No
C11631,2283,Mastercard,Credit,5438********7820,2028-09-01,829,Yes,1,"5,000",2022-12-09,2020,Yes
C01558,1830,Mastercard,Debit,4217********5783,2027-03-01,170,Yes,4,"15,000",2013-02-05,2021,No
C09854,968,Mastercard,Credit,5597********9830,2025-07-01,998,Yes,4,"20,000",2020-07-12,2018,No
C05004,354,Mastercard,Credit,5279********7167,2029-07-01,955,Yes,2,"20,000",2022-06-03,2020,No
C00891,2536,American Express,Credit,4351********5632,2026-09-01,954,Yes,2,"15,000",2019-02-02,2021,No
C02467,2430,Mastercard,Credit,4119********8132,2027-07-01,590,No,3,"5,000",2019-11-21,2022,No
C03403,1669,Mastercard,Credit,4515********5820,2026-10-01,756,Yes,3,"20,000",2012-09-08,2022,No
C11542,2961,American Express,Credit,4210********8400,2025-06-01,222,No,4,"15,000",2022-04-06,2019,No
C00853,1654,Visa,Credit,5066********7049,2025-03-01,984,No,2,"10,000",2016-07-22,2020,No
C07462,2637,American Express,Debit,5421********3187,2026-09-01,863,Yes,2,"5,000",2014-05-18,2021,No
C04633,2301,Visa,Debit,5159********8628,2029-05-01,353,No,3,"10,000",2019-02-13,2019,No
C05705,619,Visa,Credit,5868********1803,2027-06-01,125,No,1,"15,000",2016-02-26,2022,No
C02332,986,Visa,Debit,4467********2990,2028-12-01,969,No,4,"5,000",2013-12-15,2022,No
C11485,2802,Mastercard,Credit,4894********1672,2025-08-01,979,Yes,4,"15,000",2012-05-06,2021,No
C08204,2843,American Express,Debit,4674********5979,2027-05-01,792,Yes,4,"5,000",2014-06-04,2021,No
C10165,1454,Visa,Debit,5059********7078,2028-09-01,655,Yes,4,"5,000",2022-03-08,2023,No
C11467,1537,Visa,Credit,4694********2911,2025-09-01,982,Yes,3,"5,000",2017-07-24,2023,No
